time,P_in,P_out,T_in,T_out,Hum_in,Hum_out,CO2_V1,CO2_V2,O3_WE,O3_AE,Altitude,flags,Flowrate,CO2_C,O3_C,center of mass,SB_Temp
12927.00,,22.353155,,-20.177869,,,,,,,26515,0,,,,,
12928.00,,22.427026,,-20.158074,,,,,,,26515,0,,,,,
12929.00,,22.537833,,-20.146196,,,,,,,26516,0,,,,,
12930.00,,22.611704,,-20.110565,,,,,,,26516,0,,,,,
12931.00,,22.72251,,-20.146196,,,,,,,26517,0,,,,,
12932.00,,22.796381,,-20.134319,,,,,,,26517,0,,,,,
12933.00,,22.944123,,-20.177869,,,,,,,26517,0,,,,,
12934.00,,23.276542,,-20.05118,,,,,,,26518,0,,,,,
12935.00,,22.72251,,-20.118483,,,,,,,26518,0,,,,,
12936.00,,22.870252,,-20.09077,,,,,,,26518,1,,,,,
12937.00,,22.537833,,-20.094729,,,,,,,26518,1,,,,,
12938.00,,23.424284,,-20.102647,,,,,,,26519,1,,,,,
12939.00,,22.611704,,-20.070975,,,,,,,26519,1,,,,,
12940.00,,22.131543,,-20.074934,,,,,,,26519,1,,,,,
12941.00,,21.946865,,-20.043262,,,,,,,26520,1,,,,,
12942.00,,21.946865,,-20.043262,,,,,,,26520,1,,,,,
12943.00,,22.427026,,-20.00763,,,,,,,26520,1,,,,,
12944.00,,22.500897,,-20.086811,,,,,,,26520,1,,,,,
12945.00,,22.796381,,-20.015548,,,,,,,26521,1,,,,,
12946.00,,22.131543,,-20.023466,,,,,,,26521,1,,,,,
12947.00,,22.796381,,-19.908654,,,,,,,26521,1,,,,,
12948.00,,22.72251,,-19.956163,,,,,,,26521,1,,,,,
12949.00,,22.870252,,-20.031384,,,,,,,26521,1,,,,,
12950.00,,22.833316,,-19.900736,,,,,,,26522,1,,,,,
12951.00,,22.796381,,-19.944286,,,,,,,26522,1,,,,,
12952.00,,22.242349,,-19.956163,,,,,,,26522,1,,,,,
12953.00,,22.168478,,-20.067016,,,,,,,26522,1,,,,,
12954.00,,22.205414,,-19.912613,,,,,,,26522,1,,,,,
12955.00,,22.390091,,-19.861146,,,,,,,26522,1,,,,,
12956.00,,22.057672,,-19.837392,,,,,,,26522,1,,,,,
12957.00,,22.981058,,-19.861146,,,,,,,26523,1,,,,,
12958.00,,22.205414,,-19.912613,,,,,,,26523,1,,,,,
12959.00,,22.205414,,-19.908654,,,,,,,26523,0,,,,,
12960.00,,22.094607,,-19.880941,,,,,,,26523,0,,,,,
12961.00,,22.537833,,-19.865105,,,,,,,26523,0,,,,,
12962.00,,22.870252,,-19.908654,,,,,,,26523,0,,,,,
12963.00,,22.796381,,-19.849269,,,,,,,26523,0,,,,,
12964.00,,22.796381,,-19.821555,,,,,,,26523,0,,,,,
12965.00,,22.72251,,-19.817596,,,,,,,26523,0,,,,,
12966.00,,22.094607,,-19.837392,,,,,,,26523,0,,,,,
12967.00,,23.867509,,-19.774047,,,,,,,26523,0,,,,,
12968.00,,22.131543,,-19.698825,,,,,,,26523,0,,,,,
12969.00,,23.054929,,-19.726539,,,,,,,26523,0,,,,,
12970.00,,23.350413,,-19.797801,,,,,,,26523,0,,,,,
12971.00,,22.463962,,-19.829474,,,,,,,26523,0,,,,,
12972.00,,22.537833,,-19.789883,,,,,,,26523,0,,,,,
12973.00,,22.205414,,-19.793842,,,,,,,26523,0,,,,,
12974.00,,21.90993,,-19.754252,,,,,,,26523,0,,,,,
12975.00,,22.72251,,-19.785924,,,,,,,26523,0,,,,,
12976.00,,22.205414,,-19.738416,,,,,,,26523,0,,,,,
12977.00,,22.833316,,-19.663194,,,,,,,26523,0,,,,,
12978.00,,22.870252,,-19.738416,,,,,,,26522,0,,,,,
12979.00,,22.131543,,-19.702784,,,,,,,26522,0,,,,,
12980.00,,23.830574,,-19.742375,,,,,,,26522,0,,,,,
12981.00,,21.872995,,-19.785924,,,,,,,26522,0,,,,,
12982.00,,23.017994,,-19.774047,,,,,,,26522,0,,,,,
12983.00,,22.427026,,-19.690907,,,,,,,26522,0,,,,,
12984.00,,22.537833,,-19.667153,,,,,,,26522,0,,,,,
12985.00,,23.1288,,-19.659235,,,,,,,26521,1,,,,,
12986.00,,22.648639,,-19.730498,,,,,,,26521,1,,,,,
12987.00,,23.165735,,-19.655276,,,,,,,26521,1,,,,,
12988.00,,22.242349,,-19.663194,,,,,,,26521,1,,,,,
12989.00,,22.353155,,-19.690907,,,,,,,26521,1,,,,,
12990.00,,22.463962,,-19.67903,,,,,,,26520,1,,,,,
12991.00,,22.833316,,-19.706743,,,,,,,26520,1,,,,,
12992.00,,22.685575,,-19.67903,,,,,,,26520,1,,,,,
12993.00,,22.574768,,-19.714662,,,,,,,26520,1,,,,,
12994.00,,22.463962,,-19.734457,,,,,,,26519,1,,,,,
12995.00,,21.540576,,-19.694866,,,,,,,26519,1,,,,,
12996.00,,21.799124,,-19.690907,,,,,,,26519,1,,,,,
12997.00,,22.242349,,-19.663194,,,,,,,26518,1,,,,,
12998.00,,22.353155,,-19.607768,,,,,,,26518,1,,,,,
12999.00,,22.907187,,-19.631522,,,,,,,26518,1,,,,,
13000.00,,22.094607,,-19.671112,,,,,,,26517,1,,,,,
13001.00,,22.796381,,-19.706743,,,,,,,26517,1,,,,,
13002.00,,22.870252,,-19.698825,,,,,,,26517,1,,,,,
13003.00,,22.685575,,-19.718621,,,,,,,26517,1,,,,,
13004.00,,22.057672,,-19.690907,,,,,,,26516,1,,,,,
13005.00,,23.017994,,-19.778006,,,,,,,26516,1,,,,,
13006.00,,22.72251,,-19.647358,,,,,,,26516,1,,,,,
13007.00,,22.31622,,-19.690907,,,,,,,26515,1,,,,,
13008.00,,22.427026,,-19.67903,,,,,,,26515,0,,,,,
13009.00,,22.279285,,-19.560259,,,,,,,26515,0,,,,,
13010.00,,22.833316,,-19.710702,,,,,,,26514,0,,,,,
13011.00,,23.017994,,-19.659235,,,,,,,26514,0,,,,,
13012.00,,22.72251,,-19.67903,,,,,,,26513,0,,,,,
13013.00,,22.537833,,-19.663194,,,,,,,26513,0,,,,,
13014.00,,22.72251,,-19.694866,,,,,,,26513,0,,,,,
13015.00,,22.611704,,-19.682989,,,,,,,26512,0,,,,,
13016.00,,22.870252,,-19.690907,,,,,,,26512,0,,,,,
13017.00,,22.870252,,-19.706743,,,,,,,26511,0,,,,,
13018.00,,22.611704,,-19.694866,,,,,,,26511,0,,,,,
13019.00,,22.353155,,-19.591931,,,,,,,26510,0,,,,,
13020.00,,22.463962,,-19.655276,,,,,,,26510,0,,,,,
13021.00,,22.72251,,-19.750293,,,,,,,26509,0,,,,,
13022.00,,22.094607,,-19.671112,,,,,,,26509,0,,,,,
13023.00,,22.020736,,-19.710702,,,,,,,26508,0,,,,,
13024.00,,23.202671,,-19.702784,,,,,,,26508,0,,,,,
13025.00,,22.094607,,-19.647358,,,,,,,26508,0,,,,,
13026.00,,23.424284,,-19.714662,,,,,,,26507,0,,,,,
13027.00,,22.353155,,-19.663194,,,,,,,26507,0,,,,,
13028.00,,22.390091,,-19.714662,,,,,,,26507,0,,,,,
13029.00,,22.833316,,-19.694866,,,,,,,26506,0,,,,,
13030.00,,22.870252,,-19.580054,,,,,,,26505,0,,,,,
13031.00,,22.574768,,-19.690907,,,,,,,26505,0,,,,,
13032.00,,22.31622,,-19.655276,,,,,,,26504,0,,,,,
13033.00,,22.094607,,-19.647358,,,,,,,26504,0,,,,,
13034.00,,22.72251,,-19.690907,,,,,,,26503,1,,,,,
13035.00,,22.759445,,-19.690907,,,,,,,26503,1,,,,,
13036.00,,23.239606,,-19.67903,,,,,,,26503,1,,,,,
13037.00,,22.020736,,-19.67903,,,,,,,26502,1,,,,,
13038.00,,23.165735,,-19.726539,,,,,,,26501,1,,,,,
13039.00,,22.168478,,-19.682989,,,,,,,26501,1,,,,,
13040.00,,22.72251,,-19.706743,,,,,,,26500,1,,,,,
13041.00,,22.648639,,-19.671112,,,,,,,26499,1,,,,,
13042.00,,22.353155,,-19.67903,,,,,,,26499,1,,,,,
13043.00,,22.537833,,-19.631522,,,,,,,26498,1,,,,,
13044.00,,22.648639,,-19.766129,,,,,,,26498,1,,,,,
13045.00,,22.648639,,-19.72258,,,,,,,26497,1,,,,,
13046.00,,22.833316,,-19.675071,,,,,,,26496,1,,,,,
13047.00,,22.168478,,-19.675071,,,,,,,26496,1,,,,,
13048.00,,22.427026,,-19.635481,,,,,,,26496,1,,,,,
13049.00,,22.944123,,-19.675071,,,,,,,26495,1,,,,,
13050.00,,22.833316,,-19.627563,,,,,,,26494,1,,,,,
13051.00,,22.205414,,-19.647358,,,,,,,26493,1,,,,,
13052.00,,23.017994,,-19.726539,,,,,,,26493,1,,,,,
13053.00,,22.648639,,-19.734457,,,,,,,26492,1,,,,,
13054.00,,21.872995,,-19.67903,,,,,,,26491,1,,,,,
13055.00,,23.1288,,-19.778006,,,,,,,26491,1,,,,,
13056.00,,23.276542,,-19.742375,,,,,,,26490,1,,,,,
13057.00,,22.907187,,-19.698825,,,,,,,26490,0,,,,,
13058.00,,23.350413,,-19.746334,,,,,,,26490,0,,,,,
13059.00,,22.279285,,-19.67903,,,,,,,26489,0,,,,,
13060.00,,22.907187,,-19.734457,,,,,,,26488,0,,,,,
13061.00,,22.685575,,-19.726539,,,,,,,26488,0,,,,,
13062.00,,22.574768,,-19.72258,,,,,,,26487,0,,,,,
13063.00,,23.498154,,-19.730498,,,,,,,26486,0,,,,,
13064.00,,22.907187,,-19.734457,,,,,,,26485,0,,,,,
13065.00,,22.611704,,-19.738416,,,,,,,26485,0,,,,,
13066.00,,22.279285,,-19.718621,,,,,,,26484,0,,,,,
13067.00,,23.202671,,-19.690907,,,,,,,26483,0,,,,,
13068.00,,22.131543,,-19.758211,,,,,,,26482,0,,,,,
13069.00,,23.1288,,-19.710702,,,,,,,26482,0,,,,,
13070.00,,24.089122,,-19.67903,,,,,,,26482,0,,,,,
13071.00,,22.759445,,-19.742375,,,,,,,26481,0,,,,,
13072.00,,22.944123,,-19.698825,,,,,,,26480,0,,,,,
13073.00,,24.015251,,-19.702784,,,,,,,26479,0,,,,,
13074.00,,22.242349,,-19.698825,,,,,,,26479,0,,,,,
13075.00,,23.239606,,-19.72258,,,,,,,26478,0,,,,,
13076.00,,21.983801,,-19.635481,,,,,,,26478,0,,,,,
13077.00,,22.648639,,-19.690907,,,,,,,26477,0,,,,,
13078.00,,22.242349,,-19.726539,,,,,,,26476,0,,,,,
13079.00,,22.796381,,-19.746334,,,,,,,26476,0,,,,,
13080.00,,22.242349,,-19.615686,,,,,,,26475,0,,,,,
13081.00,,22.870252,,-19.643399,,,,,,,26475,0,,,,,
13082.00,,23.350413,,-19.631522,,,,,,,26474,0,,,,,
13083.00,,22.685575,,-19.690907,,,,,,,26473,1,,,,,
13084.00,,22.353155,,-19.651317,,,,,,,26472,1,,,,,
13085.00,,22.390091,,-19.785924,,,,,,,26472,1,,,,,
13086.00,,22.427026,,-19.635481,,,,,,,26471,1,,,,,
13087.00,,23.1288,,-19.651317,,,,,,,26470,1,,,,,
13088.00,,22.648639,,-19.702784,,,,,,,26470,1,,,,,
13089.00,,22.390091,,-19.544423,,,,,,,26469,1,,,,,
13090.00,,22.944123,,-19.63944,,,,,,,26468,1,,,,,
13091.00,,22.205414,,-19.671112,,,,,,,26467,1,,,,,
13092.00,,22.796381,,-19.603808,,,,,,,26467,1,,,,,
13093.00,,22.796381,,-19.568177,,,,,,,26466,1,,,,,
13094.00,,22.057672,,-19.603808,,,,,,,26466,1,,,,,
13095.00,,22.353155,,-19.655276,,,,,,,26465,1,,,,,
13096.00,,22.796381,,-19.504833,,,,,,,26464,1,,,,,
13097.00,,22.463962,,-19.72258,,,,,,,26463,1,,,,,
13098.00,,22.72251,,-19.568177,,,,,,,26463,1,,,,,
13099.00,,22.907187,,-19.504833,,,,,,,26462,1,,,,,
13100.00,,22.537833,,-19.587972,,,,,,,26461,1,,,,,
13101.00,,22.944123,,-19.544423,,,,,,,26460,1,,,,,
13102.00,,23.017994,,-19.5563,,,,,,,26460,1,,,,,
13103.00,,24.162993,,-19.552341,,,,,,,26460,1,,,,,
13104.00,,23.054929,,-19.552341,,,,,,,26459,1,,,,,
13105.00,,22.537833,,-19.536505,,,,,,,26458,1,,,,,
13106.00,,23.017994,,-19.453365,,,,,,,26458,0,,,,,
13107.00,,22.500897,,-19.572136,,,,,,,26457,0,,,,,
13108.00,,23.017994,,-19.532546,,,,,,,26456,0,,,,,
13109.00,,22.907187,,-19.548382,,,,,,,26456,0,,,,,
13110.00,,22.796381,,-19.524628,,,,,,,26455,0,,,,,
13111.00,,22.020736,,-19.485037,,,,,,,26454,0,,,,,
13112.00,,22.833316,,-19.457324,,,,,,,26454,0,,,,,
13113.00,,23.1288,,-19.560259,,,,,,,26453,0,,,,,
13114.00,,23.239606,,-19.413775,,,,,,,26453,0,,,,,
13115.00,,23.091864,,-19.520669,,,,,,,26453,0,,,,,
13116.00,,22.648639,,-19.457324,,,,,,,26452,0,,,,,
13117.00,,22.833316,,-19.51671,,,,,,,26452,0,,,,,
13118.00,,23.017994,,-19.457324,,,,,,,26451,0,,,,,
13119.00,,22.500897,,-19.488996,,,,,,,26450,0,,,,,
13120.00,,22.463962,,-19.488996,,,,,,,26450,0,,,,,
13121.00,,22.944123,,-19.469201,,,,,,,26449,0,,,,,
13122.00,,23.1288,,-19.485037,,,,,,,26449,0,,,,,
13123.00,,22.537833,,-19.39398,,,,,,,26448,0,,,,,
13124.00,,22.500897,,-19.425652,,,,,,,26448,0,,,,,
13125.00,,22.353155,,-19.477119,,,,,,,26448,0,,,,,
13126.00,,22.833316,,-19.421693,,,,,,,26447,0,,,,,
13127.00,,22.833316,,-19.453365,,,,,,,26447,0,,,,,
13128.00,,22.611704,,-19.437529,,,,,,,26446,0,,,,,
13129.00,,22.944123,,-19.437529,,,,,,,26446,0,,,,,
13130.00,,22.648639,,-19.457324,,,,,,,26445,0,,,,,
13131.00,,22.944123,,-19.437529,,,,,,,26444,0,,,,,
13132.00,,22.500897,,-19.417734,,,,,,,26444,1,,,,,
13133.00,,23.017994,,-19.35043,,,,,,,26443,1,,,,,
13134.00,,23.017994,,-19.405857,,,,,,,26442,1,,,,,
13135.00,,23.350413,,-19.354389,,,,,,,26442,1,,,,,
13136.00,,23.313477,,-19.378143,,,,,,,26442,1,,,,,
13137.00,,22.72251,,-19.437529,,,,,,,26441,1,,,,,
13138.00,,22.574768,,-19.429611,,,,,,,26441,1,,,,,
13139.00,,23.387348,,-19.362307,,,,,,,26440,1,,,,,
13140.00,,23.53509,,-19.425652,,,,,,,26440,1,,,,,
13141.00,,24.421541,,-19.370225,,,,,,,26439,1,,,,,
13142.00,,22.796381,,-19.413775,,,,,,,26439,1,,,,,
13143.00,,22.870252,,-19.334594,,,,,,,26439,1,,,,,
13144.00,,21.946865,,-19.465242,,,,,,,26438,1,,,,,
13145.00,,22.796381,,-19.405857,,,,,,,26438,1,,,,,
13146.00,,21.023479,,-19.390021,,,,,,,26437,1,,,,,
13147.00,,22.833316,,-19.445447,,,,,,,26437,1,,,,,
13148.00,,22.390091,,-19.386061,,,,,,,26437,1,,,,,
13149.00,,22.944123,,-19.397939,,,,,,,26437,1,,,,,
13150.00,,23.1288,,-19.330635,,,,,,,26437,1,,,,,
13151.00,,23.165735,,-19.39398,,,,,,,26436,1,,,,,
13152.00,,22.796381,,-19.382102,,,,,,,26436,1,,,,,
13153.00,,24.015251,,-19.370225,,,,,,,26435,1,,,,,
13154.00,,24.162993,,-19.386061,,,,,,,26435,1,,,,,
13155.00,,22.094607,,-19.354389,,,,,,,26435,0,,,,,
13156.00,,22.648639,,-19.397939,,,,,,,26435,0,,,,,
13157.00,,22.611704,,-19.500874,,,,,,,26434,0,,,,,
13158.00,,23.202671,,-19.354389,,,,,,,26434,0,,,,,
13159.00,,22.500897,,-19.330635,,,,,,,26434,0,,,,,
13160.00,,24.310734,,-19.346471,,,,,,,26434,0,,,,,
13161.00,,23.054929,,-19.314799,,,,,,,26433,0,,,,,
13162.00,,23.313477,,-19.322717,,,,,,,26433,0,,,,,
13163.00,,23.091864,,-19.401898,,,,,,,26433,0,,,,,
13164.00,,23.054929,,-19.35043,,,,,,,26433,0,,,,,
13165.00,,22.981058,,-19.374184,,,,,,,26432,0,,,,,
13166.00,,23.017994,,-19.390021,,,,,,,26432,0,,,,,
13167.00,,22.094607,,-19.382102,,,,,,,26432,0,,,,,
13168.00,,22.870252,,-19.370225,,,,,,,26431,0,,,,,
13169.00,,22.353155,,-19.26729,,,,,,,26431,0,,,,,
13170.00,,23.682832,,-19.397939,,,,,,,26431,0,,,,,
13171.00,,23.165735,,-19.390021,,,,,,,26431,0,,,,,
13172.00,,23.387348,,-19.421693,,,,,,,26431,0,,,,,
13173.00,,22.981058,,-19.35043,,,,,,,26431,0,,,,,
13174.00,,22.796381,,-19.390021,,,,,,,26430,0,,,,,
13175.00,,23.424284,,-19.417734,,,,,,,26430,0,,,,,
13176.00,,22.574768,,-19.429611,,,,,,,26430,0,,,,,
13177.00,,23.017994,,-19.409816,,,,,,,26430,0,,,,,
13178.00,,22.833316,,-19.405857,,,,,,,26430,0,,,,,
13179.00,,23.091864,,-19.429611,,,,,,,26430,0,,,,,
13180.00,,22.870252,,-19.441488,,,,,,,26430,0,,,,,
13181.00,,23.165735,,-19.366266,,,,,,,26430,1,,,,,
13182.00,,23.276542,,-19.382102,,,,,,,26430,1,,,,,
13183.00,,22.759445,,-19.453365,,,,,,,26430,1,,,,,
13184.00,,22.685575,,-19.461283,,,,,,,26430,1,,,,,
13185.00,,22.870252,,-19.437529,,,,,,,26429,1,,,,,
13186.00,,22.500897,,-19.374184,,,,,,,26429,1,,,,,
13187.00,,23.1288,,-19.378143,,,,,,,26429,1,,,,,
13188.00,,22.944123,,-19.386061,,,,,,,26429,1,,,,,
13189.00,,23.387348,,-19.5563,,,,,,,26429,1,,,,,
13190.00,,22.944123,,-19.5563,,,,,,,26429,1,,,,,
13191.00,,22.648639,,-19.496915,,,,,,,26429,1,,,,,
13192.00,,23.276542,,-19.417734,,,,,,,26429,1,,,,,
13193.00,,22.907187,,-19.572136,,,,,,,26429,1,,,,,
13194.00,,23.239606,,-19.441488,,,,,,,26429,1,,,,,
13195.00,,23.054929,,-19.631522,,,,,,,26429,1,,,,,
13196.00,,22.094607,,-19.560259,,,,,,,26430,1,,,,,
13197.00,,23.276542,,-19.552341,,,,,,,26430,1,,,,,
13198.00,,22.907187,,-19.532546,,,,,,,26430,1,,,,,
13199.00,,22.796381,,-19.532546,,,,,,,26430,1,,,,,
13200.00,,21.318963,,-19.548382,,,,,,,26430,1,,,,,
13201.00,,22.833316,,-19.580054,,,,,,,26430,1,,,,,
13202.00,,22.353155,,-19.552341,,,,,,,26430,1,,,,,
13203.00,,22.574768,,-19.607768,,,,,,,26430,1,,,,,
13204.00,,23.017994,,-19.607768,,,,,,,26430,0,,,,,
13205.00,,22.796381,,-19.623604,,,,,,,26430,0,,,,,
13206.00,,23.1288,,-19.619645,,,,,,,26431,0,,,,,
13207.00,,22.353155,,-19.500874,,,,,,,26431,0,,,,,
13208.00,,22.353155,,-19.51671,,,,,,,26431,0,,,,,
13209.00,,23.645896,,-19.631522,,,,,,,26431,0,,,,,
13210.00,,23.1288,,-19.580054,,,,,,,26431,0,,,,,
13211.00,,23.165735,,-19.730498,,,,,,,26431,0,,,,,
13212.00,,23.1288,,-19.603808,,,,,,,26431,0,,,,,
13213.00,,23.276542,,-19.631522,,,,,,,26431,0,,,,,
13214.00,,22.944123,,-19.67903,,,,,,,26431,0,,,,,
13215.00,,23.239606,,-19.72258,,,,,,,26431,0,,,,,
13216.00,,23.017994,,-19.72258,,,,,,,26432,0,,,,,
13217.00,,23.091864,,-19.766129,,,,,,,26432,0,,,,,
13218.00,,23.387348,,-19.694866,,,,,,,26432,0,,,,,
13219.00,,23.239606,,-19.793842,,,,,,,26432,0,,,,,
13220.00,,22.944123,,-19.80176,,,,,,,26432,0,,,,,
13221.00,,22.168478,,-19.742375,,,,,,,26432,0,,,,,
13222.00,,23.682832,,-19.833433,,,,,,,26433,0,,,,,
13223.00,,23.091864,,-19.873023,,,,,,,26432,0,,,,,
13224.00,,22.981058,,-19.785924,,,,,,,26432,0,,,,,
13225.00,,22.72251,,-19.96804,,,,,,,26433,0,,,,,
13226.00,,23.054929,,-19.869064,,,,,,,26433,0,,,,,
13227.00,,22.981058,,-19.932408,,,,,,,26433,0,,,,,
13228.00,,23.350413,,-19.900736,,,,,,,26433,0,,,,,
13229.00,,22.648639,,-19.999712,,,,,,,26433,0,,,,,
13230.00,,22.981058,,-19.991794,,,,,,,26434,1,,,,,
13231.00,,23.202671,,-20.027425,,,,,,,26434,1,,,,,
13232.00,,23.165735,,-20.086811,,,,,,,26434,1,,,,,
13233.00,,22.796381,,-20.043262,,,,,,,26435,1,,,,,
13234.00,,21.688317,,-20.197664,,,,,,,26435,1,,,,,
13235.00,,22.759445,,-20.138278,,,,,,,26435,1,,,,,
13236.00,,22.205414,,-20.146196,,,,,,,26435,1,,,,,
13237.00,,22.944123,,-20.197664,,,,,,,26435,1,,,,,
13238.00,,22.870252,,-20.312476,,,,,,,26436,1,,,,,
13239.00,,23.017994,,-20.324353,,,,,,,26436,1,,,,,
13240.00,,22.944123,,-20.304558,,,,,,,26436,1,,,,,
13241.00,,21.872995,,-20.423329,,,,,,,26436,1,,,,,
13242.00,,22.353155,,-20.344148,,,,,,,26436,1,,,,,
13243.00,,23.461219,,-20.375821,,,,,,,26437,1,,,,,
13244.00,,22.205414,,-20.367902,,,,,,,26437,1,,,,,
13245.00,,23.387348,,-20.466878,,,,,,,26437,1,,,,,
13246.00,,22.537833,,-20.550018,,,,,,,26437,1,,,,,
13247.00,,22.796381,,-20.550018,,,,,,,26437,1,,,,,
13248.00,,23.202671,,-20.565854,,,,,,,26437,1,,,,,
13249.00,,22.168478,,-20.597527,,,,,,,26437,1,,,,,
13250.00,,23.091864,,-20.652953,,,,,,,26437,1,,,,,
13251.00,,22.574768,,-20.672748,,,,,,,26438,1,,,,,
13252.00,,23.165735,,-20.744011,,,,,,,26438,1,,,,,
13253.00,,22.833316,,-20.763806,,,,,,,26438,0,,,,,
13254.00,,22.870252,,-20.783601,,,,,,,26438,0,,,,,
13255.00,,23.017994,,-20.862782,,,,,,,26438,0,,,,,
13256.00,,22.057672,,-20.926127,,,,,,,26439,0,,,,,
13257.00,,23.682832,,-20.985512,,,,,,,26439,0,,,,,
13258.00,,22.833316,,-20.957799,,,,,,,26439,0,,,,,
13259.00,,22.833316,,-20.973635,,,,,,,26439,0,,,,,
13260.00,,22.242349,,-21.03698,,,,,,,26439,0,,,,,
13261.00,,22.72251,,-21.120119,,,,,,,26439,0,,,,,
13262.00,,22.72251,,-21.120119,,,,,,,26439,0,,,,,
13263.00,,22.944123,,-21.1993,,,,,,,26440,0,,,,,
13264.00,,23.091864,,-21.183464,,,,,,,26440,0,,,,,
13265.00,,22.833316,,-21.242849,,,,,,,26440,0,,,,,
13266.00,,23.054929,,-21.270563,,,,,,,26440,0,,,,,
13267.00,,23.1288,,-21.424965,,,,,,,26440,0,,,,,
13268.00,,22.427026,,-21.535818,,,,,,,26441,0,,,,,
13269.00,,23.165735,,-21.543736,,,,,,,26441,0,,,,,
13270.00,,22.72251,,-21.57145,,,,,,,26441,0,,,,,
13271.00,,23.424284,,-21.603122,,,,,,,26441,0,,,,,
13272.00,,22.131543,,-21.65063,,,,,,,26441,0,,,,,
13273.00,,23.165735,,-21.686262,,,,,,,26441,0,,,,,
13274.00,,23.165735,,-21.777319,,,,,,,26441,0,,,,,
13275.00,,22.944123,,-21.864418,,,,,,,26441,0,,,,,
13276.00,,22.796381,,-21.923804,,,,,,,26442,0,,,,,
13277.00,,23.017994,,-21.995066,,,,,,,26442,0,,,,,
13278.00,,22.981058,,-21.983189,,,,,,,26442,0,,,,,
13279.00,,22.611704,,-22.105919,,,,,,,26442,1,,,,,
13280.00,,23.091864,,-22.173223,,,,,,,26442,1,,,,,
13281.00,,22.242349,,-22.264281,,,,,,,26442,1,,,,,
13282.00,,22.981058,,-22.363257,,,,,,,26443,1,,,,,
13283.00,,22.907187,,-22.406806,,,,,,,26443,1,,,,,
13284.00,,23.054929,,-22.478069,,,,,,,26443,1,,,,,
13285.00,,22.500897,,-22.509741,,,,,,,26443,1,,,,,
13286.00,,23.054929,,-22.545372,,,,,,,26443,1,,,,,
13287.00,,24.162993,,-22.672062,,,,,,,26443,1,,,,,
13288.00,,23.017994,,-22.739365,,,,,,,26443,1,,,,,
13289.00,,22.796381,,-22.846259,,,,,,,26443,1,,,,,
13290.00,,22.574768,,-22.913563,,,,,,,26443,1,,,,,
13291.00,,22.796381,,-22.992744,,,,,,,26443,1,,,,,
13292.00,,23.091864,,-23.107556,,,,,,,26444,1,,,,,
13293.00,,22.390091,,-23.115474,,,,,,,26444,1,,,,,
13294.00,,22.427026,,-23.139228,,,,,,,26444,1,,,,,
13295.00,,23.054929,,-23.392606,,,,,,,26444,1,,,,,
13296.00,,22.611704,,-23.432197,,,,,,,26444,1,,,,,
13297.00,,22.870252,,-23.515336,,,,,,,26444,1,,,,,
13298.00,,22.833316,,-23.535131,,,,,,,26444,1,,,,,
13299.00,,22.131543,,-23.733083,,,,,,,26444,1,,,,,
13300.00,,23.498154,,-23.693493,,,,,,,26444,1,,,,,
13301.00,,23.276542,,-23.808305,,,,,,,26444,1,,,,,
13302.00,,22.981058,,-23.970625,,,,,,,26445,0,,,,,
13303.00,,23.239606,,-24.026052,,,,,,,26445,0,,,,,
13304.00,,22.981058,,-24.1567,,,,,,,26445,0,,,,,
13305.00,,22.500897,,-24.227963,,,,,,,26445,0,,,,,
13306.00,,22.648639,,-24.283389,,,,,,,26445,0,,,,,
13307.00,,23.830574,,-24.449669,,,,,,,26445,0,,,,,
13308.00,,22.279285,,-24.441751,,,,,,,26445,0,,,,,
13309.00,,23.608961,,-24.532809,,,,,,,26445,0,,,,,
13310.00,,24.126057,,-24.600112,,,,,,,26445,0,,,,,
13311.00,,22.907187,,-24.762433,,,,,,,26446,0,,,,,
13312.00,,22.833316,,-24.873286,,,,,,,26446,0,,,,,
13313.00,,23.091864,,-24.928712,,,,,,,26446,0,,,,,
13314.00,,23.313477,,-25.118746,,,,,,,26446,0,,,,,
13315.00,,23.091864,,-25.094992,,,,,,,26446,0,,,,,
13316.00,,22.833316,,-25.118746,,,,,,,26446,0,,,,,
13317.00,,23.165735,,-25.26523,,,,,,,26446,0,,,,,
13318.00,,23.313477,,-25.4711,,,,,,,26446,0,,,,,
13319.00,,22.72251,,-25.435469,,,,,,,26446,0,,,,,
13320.00,,23.1288,,-25.617585,,,,,,,26446,0,,,,,
13321.00,,23.1288,,-25.633421,,,,,,,26445,0,,,,,
13322.00,,22.648639,,-25.775946,,,,,,,26445,0,,,,,
13323.00,,23.424284,,-25.878881,,,,,,,26445,0,,,,,
13324.00,,22.981058,,-25.954103,,,,,,,26445,0,,,,,
13325.00,,22.944123,,-26.029324,,,,,,,26445,0,,,,,
13326.00,,22.833316,,-26.060997,,,,,,,26445,0,,,,,
13327.00,,22.759445,,-26.215399,,,,,,,26445,0,,,,,
13328.00,,23.165735,,-26.357924,,,,,,,26445,1,,,,,
13329.00,,22.648639,,-26.405433,,,,,,,26445,1,,,,,
13330.00,,22.759445,,-26.37376,,,,,,,26445,1,,,,,
13331.00,,23.239606,,-26.536081,,,,,,,26445,1,,,,,
13332.00,,22.574768,,-26.571712,,,,,,,26445,1,,,,,
13333.00,,22.574768,,-26.690483,,,,,,,26445,1,,,,,
13334.00,,22.353155,,-26.726115,,,,,,,26445,1,,,,,
13335.00,,22.685575,,-26.757787,,,,,,,26445,1,,,,,
